AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0.842651367,0.544433594,0.231689453,-0.021350573,-0.113747238,0.623576031
0.848022461,0.531005859,0.244018555,-0.011091767,-0.167972352,0.636899156
0.872192383,0.541992188,0.220703125,-0.023748735,-0.149852904,0.632902218
0.863647461,0.536987305,0.209716797,-0.027345979,-0.127070362,0.621844025
0.89465332,0.508911133,0.192626953,-0.026280129,-0.089632383,0.570949691
0.884887695,0.507080078,0.179077148,-0.025747204,-0.059122429,0.554828711
0.87878418,0.510009766,0.220336914,-0.031342916,-0.075776334,0.52671692
0.895019531,0.463378906,0.228881836,-0.021350573,-0.016888126,0.492076797
0.860717773,0.462890625,0.23840332,-0.006428674,0.04919457,0.473690886
0.851318359,0.467651367,0.247436523,0.02834468,0.05892045,0.449176338
0.906005859,0.451904297,0.258789063,0.061785721,-0.074577253,0.481551529
0.916870117,0.452026367,0.244018555,0.072710683,-0.135064236,0.516191652
0.91394043,0.447387695,0.252197266,0.098557544,-0.181961633,0.596796552
0.923950195,0.448486328,0.258666992,0.099756625,-0.159179091,0.604657195
0.947631836,0.419677734,0.208007813,0.095359994,-0.094561939,0.626107425
0.966064453,0.437133789,0.19140625,0.078972551,-0.038205124,0.6255745
0.920532227,0.412109375,0.21105957,0.071644833,-0.031143868,0.627306506
0.952026367,0.408813477,0.239624023,0.070312521,-0.106819213,0.634101299
0.939208984,0.382202148,0.204101563,0.058987865,-0.04206883,0.64702473
0.938232422,0.392578125,0.1875,0.050461066,-0.000234221,0.635300381
0.947998047,0.381347656,0.186401367,0.018219106,0.003629485,0.561490273
0.963134766,0.381347656,0.189331055,-0.000966193,0.046396714,0.524718451
0.958862305,0.355834961,0.201538086,-0.031609378,0.166038368,0.470759798
0.95690918,0.345825195,0.203857422,-0.026280129,0.191085841,0.4473111
0.950073242,0.350952148,0.202758789,-0.016953942,0.134995489,0.443580625
0.989746094,0.346923828,0.220214844,-0.010692074,0.010690741,0.424128864
0.980224609,0.324707031,0.219848633,-0.010425611,-0.009960101,0.415335602
0.978515625,0.330444336,0.188842773,-0.006428674,0.055056744,0.399880778
0.980712891,0.329467773,0.198608398,-0.005762518,0.11367849,0.385092111
0.964477539,0.312988281,0.194824219,0.002631051,0.173099624,0.349652601
0.96496582,0.309814453,0.219238281,0.005695369,0.143255826,0.339527026
0.978881836,0.296875,0.253417969,0.018752031,0.052125657,0.343790426
0.986083984,0.30456543,0.240356445,0.02301543,0.018151691,0.348320288
0.969238281,0.281616211,0.231689453,0.027545293,-0.051794711,0.342324883
0.977050781,0.287475586,0.20690918,0.032741311,-0.028745706,0.347254438
0.995849609,0.283325195,0.231567383,0.02514713,0.018284922,0.339527026
1.014892578,0.288696289,0.244628906,0.020217574,0.025479409,0.333664852
1.012451172,0.278564453,0.208007813,0.000366119,0.036004677,0.318076797
1.004394531,0.257202148,0.225097656,-0.011624692,0.016019991,0.31301401
1.008178711,0.249633789,0.229125977,-0.020151492,-0.009293945,0.346588282
1.012207031,0.244506836,0.22277832,-0.024681354,0.044398245,0.360444331
0.980712891,0.246459961,0.239990234,-0.016554248,0.100222135,0.399747547
0.981811523,0.227172852,0.248168945,-0.006961599,0.025212946,0.445579094
1.009155273,0.215942383,0.270263672,-0.00496313,-0.023149994,0.484082923
1.026733398,0.211669922,0.231079102,-0.027212747,-0.078973884,0.540839431
1.025878906,0.159545898,0.214599609,-0.042001415,0.021216009,0.573614316
1.019165039,0.200927734,0.260131836,-0.045865121,0.065981706,0.584272815
1.021362305,0.189086914,0.215820313,-0.061719639,0.073842349,0.641029324
1.028076172,0.201293945,0.21472168,-0.076241844,0.054790282,0.675269753
1.038452148,0.178955078,0.254394531,-0.097958536,0.101287985,0.717504056
1.011108398,0.169921875,0.192626953,-0.111015198,0.129932702,0.730560718
1.014892578,0.145507813,0.185546875,-0.134463896,0.106617234,0.747747548
1.024902344,0.091308594,0.214233398,-0.135529746,0.118341584,0.749346323
1.024047852,0.08996582,0.206298828,-0.124338322,0.15444725,0.766133459
1.012573242,0.106933594,0.264892578,-0.114745672,0.098356898,0.781455052
1.024780273,0.084472656,0.243530273,-0.113146898,-0.097493026,0.813963474
1.020385742,0.069335938,0.21496582,-0.117277066,-0.019153057,0.85646424
1.038452148,0.074462891,0.260986328,-0.131399578,0.087032242,0.869654133
1.012329102,0.026245117,0.224975586,-0.134730359,0.248641737,0.907491805
0.994384766,0.005249023,0.224609375,-0.124071859,0.230921982,0.926543873
1.002441406,0.030761719,0.230102539,-0.095560374,0.049727495,0.941465772
0.985839844,0.010620117,0.229492188,-0.105685948,-0.064185216,0.928942035
1.028076172,-0.044189453,0.232788086,-0.116077985,0.002030711,0.896300381
1.008911133,-0.076660156,0.164794922,-0.11874261,0.143122594,0.895500994
1.022949219,-0.042236328,0.200561523,-0.097958536,0.318188445,0.866056889
0.985961914,-0.05871582,0.246948242,-0.078506775,0.245444187,0.845006353
0.982543945,-0.087768555,0.251708984,-0.040935565,0.033739746,0.795044638
1.024780273,-0.075805664,0.249389648,-0.020950879,0.04173362,0.739087517
1.00378418,-0.124389648,0.234375,-0.009492992,0.071044493,0.702981851
1.014038086,-0.129882813,0.271972656,0.017819412,0.044131783,0.647824117
1.033569336,-0.128662109,0.265991211,0.019418187,0.008292579,0.629171744
